Time RPM1 RPM2 RPM3
4.141 0.0 0.0 0.0
4.194 0.0 0.0 0.0
4.195 0.0 0.0 0.0
4.196 0.0 0.0 0.0
4.298 0.0 0.0 0.0
4.298 0.0 0.0 0.0
4.299 0.0 0.0 0.0
4.299 0.0 0.0 0.0
4.301 0.0 0.0 0.0
4.348 0.0 0.0 0.0
4.349 0.0 0.0 0.0
4.350 0.0 0.0 0.0
4.487 0.0 0.0 0.0
4.488 0.0 0.0 0.0
4.488 0.0 0.0 0.0
4.489 0.0 0.0 0.0
4.489 0.0 0.0 0.0
4.489 0.0 0.0 0.0
4.490 0.0 0.0 0.0
4.600 0.0 0.0 0.0
4.602 0.0 0.0 0.0
4.602 0.0 0.0 0.0
4.602 0.0 0.0 0.0
4.603 0.0 0.0 0.0
4.704 0.0 0.0 0.0
4.705 0.0 0.0 0.0
4.706 0.0 0.0 0.0
4.707 0.0 0.0 0.0
4.707 0.0 0.0 0.0
4.713 0.0 0.0 0.0
4.721 0.0 0.0 0.0
4.776 0.0 0.0 0.0
4.778 0.0 0.0 0.0
