Time RPM1 RPM2 RPM3
3.406 0.0 0.0 0.0
3.408 0.0 0.0 0.0
3.410 0.0 0.0 0.0
3.411 0.0 0.0 0.0
3.412 0.0 0.0 0.0
3.431 0.0 0.0 0.0
3.434 0.0 0.0 0.0
3.436 0.0 0.0 0.0
3.439 0.0 0.0 0.0
3.537 0.0 0.0 0.0
3.538 0.0 0.0 0.0
3.541 0.0 0.0 0.0
3.544 0.0 0.0 0.0
3.589 0.0 0.0 0.0
3.591 0.0 0.0 0.0
3.593 0.0 0.0 0.0
3.596 0.0 0.0 0.0
3.737 0.0 0.0 0.0
3.739 0.0 0.0 0.0
3.741 0.0 0.0 0.0
3.744 0.0 0.0 0.0
3.745 0.0 0.0 0.0
3.746 0.0 0.0 0.0
3.857 0.0 0.0 0.0
3.859 0.0 0.0 0.0
3.861 0.0 0.0 0.0
3.862 0.0 0.0 0.0
3.863 0.0 0.0 0.0
3.865 0.0 0.0 0.0
4.014 0.0 0.0 0.0
4.017 0.0 0.0 0.0
4.019 0.0 0.0 0.0
4.020 0.0 0.0 0.0
4.021 0.0 0.0 0.0
4.023 0.0 0.0 0.0
4.024 0.0 0.0 0.0
4.027 0.0 0.0 0.0
4.029 0.0 0.0 0.0
4.030 0.0 0.0 0.0
4.247 0.0 0.0 0.0
4.249 0.0 0.0 0.0
4.251 0.0 0.0 0.0
4.254 0.0 0.0 0.0
4.256 0.0 0.0 0.0
4.258 0.0 0.0 0.0
4.260 0.0 0.0 0.0
4.263 0.0 0.0 0.0
4.264 0.0 0.0 0.0
4.266 0.0 0.0 0.0
4.345 0.0 0.0 0.0
4.347 0.0 0.0 0.0
4.349 0.0 0.0 0.0
4.350 0.0 0.0 0.0
4.351 0.0 0.0 0.0
4.376 0.0 0.0 0.0
4.379 0.0 0.0 0.0
4.380 0.0 0.0 0.0
4.432 0.0 0.0 0.0
4.434 0.0 0.0 0.0
4.436 0.0 0.0 0.0
4.559 0.0 0.0 0.0
4.562 0.0 0.0 0.0
4.564 0.0 0.0 0.0
4.567 0.0 0.0 0.0
4.694 0.0 0.0 0.0
4.696 0.0 0.0 0.0
4.698 0.0 0.0 0.0
4.701 0.0 0.0 0.0
4.702 0.0 0.0 0.0
4.829 0.0 0.0 0.0
4.830 0.0 0.0 0.0
4.831 0.0 0.0 0.0
4.832 0.0 0.0 0.0
4.834 0.0 0.0 0.0
4.835 0.0 0.0 0.0
4.838 0.0 0.0 0.0
4.839 0.0 0.0 0.0
4.842 0.0 0.0 0.0
4.844 0.0 0.0 0.0
4.845 0.0 0.0 0.0
4.882 0.0 0.0 0.0
4.884 0.0 0.0 0.0
5.033 0.0 0.0 0.0
5.035 0.0 0.0 0.0
5.036 0.0 0.0 0.0
5.037 0.0 0.0 0.0
5.038 0.0 0.0 0.0
5.040 0.0 0.0 0.0
5.042 0.0 0.0 0.0
5.044 0.0 0.0 0.0
5.085 0.0 0.0 0.0
5.088 0.0 0.0 0.0
5.267 0.0 0.0 0.0
5.268 0.0 0.0 0.0
5.270 0.0 0.0 0.0
5.271 0.0 0.0 0.0
5.272 0.0 0.0 0.0
5.274 0.0 0.0 0.0
5.277 0.0 0.0 0.0
5.279 0.0 0.0 0.0
5.323 0.0 0.0 0.0
5.326 0.0 0.0 0.0
5.383 0.0 0.0 0.0
5.385 0.0 0.0 0.0
5.449 0.0 0.0 0.0
5.451 0.0 0.0 0.0
5.454 0.0 0.0 0.0
5.456 0.0 0.0 0.0
5.458 0.0 0.0 0.0
5.459 0.0 0.0 0.0
5.584 0.0 0.0 0.0
5.585 0.0 0.0 0.0
5.588 0.0 0.0 0.0
5.590 0.0 0.0 0.0
5.592 0.0 0.0 0.0
5.594 0.0 0.0 0.0
5.610 0.0 0.0 0.0
5.611 0.0 0.0 0.0
5.783 0.0 0.0 0.0
5.784 0.0 0.0 0.0
5.787 0.0 0.0 0.0
5.788 0.0 0.0 0.0
5.793 0.0 0.0 0.0
5.795 0.0 0.0 0.0
5.797 0.0 0.0 0.0
5.798 0.0 0.0 0.0
5.814 0.0 0.0 0.0
5.815 0.0 0.0 0.0
5.874 0.0 0.0 0.0
5.875 0.0 0.0 0.0
5.876 0.0 0.0 0.0
5.988 0.0 0.0 0.0
5.989 0.0 0.0 0.0
5.990 0.0 0.0 0.0
5.991 0.0 0.0 0.0
5.993 0.0 0.0 0.0
6.010 0.0 0.0 0.0
6.012 0.0 0.0 0.0
6.196 0.0 0.0 0.0
6.196 0.0 0.0 0.0
6.199 0.0 0.0 0.0
6.201 0.0 0.0 0.0
6.204 0.0 0.0 0.0
6.205 0.0 0.0 0.0
6.206 0.0 0.0 0.0
6.208 0.0 0.0 0.0
6.232 0.0 0.0 0.0
6.233 0.0 0.0 0.0
6.235 0.0 0.0 0.0
6.399 0.0 0.0 0.0
6.402 0.0 0.0 0.0
6.405 0.0 0.0 0.0
6.406 0.0 0.0 0.0
6.409 0.0 0.0 0.0
6.410 0.0 0.0 0.0
6.411 0.0 0.0 0.0
6.436 0.0 0.0 0.0
6.437 0.0 0.0 0.0
6.440 0.0 0.0 0.0
6.442 0.0 0.0 0.0
6.678 0.0 0.0 0.0
6.679 0.0 0.0 0.0
6.681 0.0 0.0 0.0
6.686 0.0 0.0 0.0
6.686 0.0 0.0 0.0
6.689 0.0 0.0 0.0
6.691 0.0 0.0 0.0
6.693 0.0 0.0 0.0
6.695 0.0 0.0 0.0
6.697 0.0 0.0 0.0
6.699 0.0 0.0 0.0
6.700 0.0 0.0 0.0
6.728 0.0 0.0 0.0
6.731 0.0 0.0 0.0
6.812 0.0 0.0 0.0
6.815 0.0 0.0 0.0
6.815 0.0 0.0 0.0
6.879 0.0 0.0 0.0
6.880 0.0 0.0 0.0
6.881 0.0 0.0 0.0
6.884 0.0 0.0 0.0
6.886 0.0 0.0 0.0
7.088 0.0 0.0 0.0
7.090 0.0 0.0 0.0
7.091 0.0 0.0 0.0
7.094 0.0 0.0 0.0
7.096 0.0 0.0 0.0
7.098 0.0 0.0 0.0
7.099 0.0 0.0 0.0
7.100 0.0 0.0 0.0
7.103 0.0 0.0 0.0
7.104 0.0 0.0 0.0
7.223 0.0 0.0 0.0
7.224 0.0 0.0 0.0
7.227 0.0 0.0 0.0
7.229 0.0 0.0 0.0
7.232 0.0 0.0 0.0
7.291 0.0 0.0 0.0
7.293 0.0 0.0 0.0
7.296 0.0 0.0 0.0
7.297 0.0 0.0 0.0
7.299 0.0 0.0 0.0
7.341 0.0 0.0 0.0
7.345 0.0 0.0 0.0
7.347 0.0 0.0 0.0
7.505 0.0 0.0 0.0
7.507 0.0 0.0 0.0
7.509 0.0 0.0 0.0
7.512 0.0 0.0 0.0
7.515 0.0 0.0 0.0
7.518 0.0 0.0 0.0
7.520 0.0 0.0 0.0
7.522 0.0 0.0 0.0
7.557 0.0 0.0 0.0
7.561 0.0 0.0 0.0
7.561 0.0 0.0 0.0
7.628 0.0 0.0 0.0
7.629 0.0 0.0 0.0
7.670 0.0 0.0 0.0
7.673 0.0 0.0 0.0
7.675 0.0 0.0 0.0
7.906 0.0 0.0 0.0
7.909 0.0 0.0 0.0
7.911 0.0 0.0 0.0
7.912 0.0 0.0 0.0
7.913 0.0 0.0 0.0
7.916 0.0 0.0 0.0
7.918 0.0 0.0 0.0
7.919 0.0 0.0 0.0
7.923 0.0 0.0 0.0
7.924 0.0 0.0 0.0
7.925 0.0 0.0 0.0
7.926 0.0 0.0 0.0
8.107 0.0 0.0 0.0
8.110 0.0 0.0 0.0
8.114 0.0 0.0 0.0
8.115 0.0 0.0 0.0
8.116 0.0 0.0 0.0
8.117 0.0 0.0 0.0
8.120 0.0 0.0 0.0
8.121 0.0 0.0 0.0
8.122 0.0 0.0 0.0
8.122 0.0 0.0 0.0
8.246 0.0 0.0 0.0
8.248 0.0 0.0 0.0
8.251 0.0 0.0 0.0
8.252 0.0 0.0 0.0
8.253 0.0 0.0 0.0
8.255 0.0 0.0 0.0
8.316 0.0 0.0 0.0
8.317 0.0 0.0 0.0
8.318 0.0 0.0 0.0
8.321 0.0 0.0 0.0
8.323 0.0 0.0 0.0
8.375 0.0 0.0 0.0
8.376 0.0 0.0 0.0
8.378 0.0 0.0 0.0
8.522 0.0 0.0 0.0
8.525 0.0 0.0 0.0
8.527 0.0 0.0 0.0
8.529 0.0 0.0 0.0
8.529 0.0 0.0 0.0
8.534 0.0 0.0 0.0
8.536 0.0 0.0 0.0
8.576 0.0 0.0 0.0
8.577 0.0 0.0 0.0
8.578 0.0 0.0 0.0
8.728 0.0 0.0 0.0
8.731 0.0 0.0 0.0
8.732 0.0 0.0 0.0
8.736 0.0 0.0 0.0
8.737 0.0 0.0 0.0
8.738 0.0 0.0 0.0
8.740 0.0 0.0 0.0
8.785 0.0 0.0 0.0
8.786 0.0 0.0 0.0
8.788 0.0 0.0 0.0
8.937 0.0 0.0 0.0
8.939 0.0 0.0 0.0
8.941 0.0 0.0 0.0
8.942 0.0 0.0 0.0
8.943 0.0 0.0 0.0
8.945 0.0 0.0 0.0
8.947 0.0 0.0 0.0
8.987 0.0 0.0 0.0
8.988 0.0 0.0 0.0
8.989 0.0 0.0 0.0
9.067 0.0 0.0 0.0
9.069 0.0 0.0 0.0
9.071 0.0 0.0 0.0
9.143 0.0 0.0 0.0
9.144 0.0 0.0 0.0
9.145 0.0 0.0 0.0
9.146 0.0 0.0 0.0
9.147 0.0 0.0 0.0
9.203 0.0 0.0 0.0
9.205 0.0 0.0 0.0
9.207 0.0 0.0 0.0
9.487 0.0 0.0 0.0
9.489 0.0 0.0 0.0
9.490 0.0 0.0 0.0
9.490 0.0 0.0 0.0
9.492 0.0 0.0 0.0
9.494 0.0 0.0 0.0
9.497 0.0 0.0 0.0
9.500 0.0 0.0 0.0
9.501 0.0 0.0 0.0
9.502 0.0 0.0 0.0
9.504 0.0 0.0 0.0
9.505 0.0 0.0 0.0
9.749 0.0 0.0 0.0
9.751 0.0 0.0 0.0
9.754 0.0 0.0 0.0
9.756 0.0 0.0 0.0
9.758 0.0 0.0 0.0
9.762 0.0 0.0 0.0
9.765 0.0 0.0 0.0
9.767 0.0 0.0 0.0
9.771 0.0 0.0 0.0
9.772 0.0 0.0 0.0
9.773 0.0 0.0 0.0
9.776 0.0 0.0 0.0
9.778 0.0 0.0 0.0
9.780 0.0 0.0 0.0
9.781 0.0 0.0 0.0
9.882 0.0 0.0 0.0
9.886 0.0 0.0 0.0
9.888 0.0 0.0 0.0
9.890 0.0 0.0 0.0
9.891 0.0 0.0 0.0
9.905 0.0 0.0 0.0
9.906 0.0 0.0 0.0
9.907 0.0 0.0 0.0
10.082 0.0 0.0 0.0
10.083 0.0 0.0 0.0
10.084 0.0 0.0 0.0
10.086 0.0 0.0 0.0
10.089 0.0 0.0 0.0
10.090 0.0 0.0 0.0
10.093 0.0 0.0 0.0
10.094 0.0 0.0 0.0
10.123 0.0 0.0 0.0
10.124 0.0 0.0 0.0
10.125 0.0 0.0 0.0
10.290 0.0 0.0 0.0
10.294 0.0 0.0 0.0
10.296 0.0 0.0 0.0
10.297 0.0 0.0 0.0
10.298 0.0 0.0 0.0
10.301 0.0 0.0 0.0
10.302 0.0 0.0 0.0
10.309 0.0 0.0 0.0
10.311 0.0 0.0 0.0
10.358 0.0 0.0 0.0
10.360 0.0 0.0 0.0
10.362 0.0 0.0 0.0
10.503 0.0 0.0 0.0
10.505 0.0 0.0 0.0
10.507 0.0 0.0 0.0
10.508 0.0 0.0 0.0
10.512 0.0 0.0 0.0
10.514 0.0 0.0 0.0
10.515 0.0 0.0 0.0
10.516 0.0 0.0 0.0
10.707 0.0 0.0 0.0
10.708 0.0 0.0 0.0
10.709 0.0 0.0 0.0
10.712 0.0 0.0 0.0
10.715 0.0 0.0 0.0
10.717 0.0 0.0 0.0
10.718 0.0 0.0 0.0
10.770 0.0 0.0 0.0
10.772 0.0 0.0 0.0
10.773 0.0 0.0 0.0
10.776 0.0 0.0 0.0
10.779 0.0 0.0 0.0
10.782 0.0 0.0 0.0
10.873 0.0 0.0 0.0
10.918 0.0 0.0 0.0
10.920 0.0 0.0 0.0
10.922 0.0 0.0 0.0
10.924 0.0 0.0 0.0
10.925 0.0 0.0 0.0
10.926 0.0 0.0 0.0
10.974 0.0 0.0 0.0
10.975 0.0 0.0 0.0
11.037 0.0 0.0 0.0
11.041 0.0 0.0 0.0
11.043 0.0 0.0 0.0
11.132 0.0 0.0 0.0
11.134 0.0 0.0 0.0
11.137 0.0 0.0 0.0
11.139 0.0 0.0 0.0
11.283 0.0 0.0 0.0
11.285 0.0 0.0 0.0
11.287 0.0 0.0 0.0
11.331 0.0 0.0 0.0
11.332 0.0 0.0 0.0
11.333 0.0 0.0 0.0
11.336 0.0 0.0 0.0
11.339 0.0 0.0 0.0
11.341 0.0 0.0 0.0
11.396 0.0 0.0 0.0
11.398 0.0 0.0 0.0
11.402 0.0 0.0 0.0
11.404 0.0 0.0 0.0
11.407 0.0 0.0 0.0
11.453 0.0 0.0 0.0
11.456 0.0 0.0 0.0
11.457 0.0 0.0 0.0
11.459 0.0 0.0 0.0
11.592 0.0 0.0 0.0
11.594 0.0 0.0 0.0
11.596 0.0 0.0 0.0
11.598 0.0 0.0 0.0
11.599 0.0 0.0 0.0
11.601 0.0 0.0 0.0
11.604 0.0 0.0 0.0
11.640 0.0 0.0 0.0
11.641 0.0 0.0 0.0
11.793 0.0 0.0 0.0
11.796 0.0 0.0 0.0
11.798 0.0 0.0 0.0
11.798 0.0 0.0 0.0
11.799 0.0 0.0 0.0
11.799 0.0 0.0 0.0
11.800 0.0 0.0 0.0
11.800 0.0 0.0 0.0
11.896 0.0 0.0 0.0
11.897 0.0 0.0 0.0
11.901 0.0 0.0 0.0
11.943 0.0 0.0 0.0
11.948 0.0 0.0 0.0
11.958 0.0 0.0 0.0
11.960 0.0 0.0 0.0
11.963 0.0 0.0 0.0
12.009 0.0 0.0 0.0
12.012 0.0 0.0 0.0
12.013 0.0 0.0 0.0
12.059 0.0 0.0 0.0
12.060 0.0 0.0 0.0
12.106 0.0 0.0 0.0
12.147 0.0 0.0 0.0
12.150 0.0 0.0 0.0
12.151 0.0 0.0 0.0
12.152 0.0 0.0 0.0
12.199 0.0 0.0 0.0
12.200 0.0 0.0 0.0
12.304 0.0 0.0 0.0
12.308 0.0 0.0 0.0
12.356 0.0 0.0 0.0
12.357 0.0 0.0 0.0
12.358 0.0 0.0 0.0
12.359 0.0 0.0 0.0
12.366 0.0 0.0 0.0
12.366 0.0 0.0 0.0
12.409 0.0 0.0 0.0
12.411 0.0 0.0 0.0
12.561 0.0 0.0 0.0
12.562 0.0 0.0 0.0
12.564 0.0 0.0 0.0
12.566 0.0 0.0 0.0
12.567 0.0 0.0 0.0
12.568 0.0 0.0 0.0
12.573 0.0 0.0 0.0
12.575 0.0 0.0 0.0
12.577 0.0 0.0 0.0
12.629 0.0 0.0 0.0
12.630 0.0 0.0 0.0
12.683 0.0 0.0 0.0
12.685 0.0 0.0 0.0
12.686 0.0 0.0 0.0
12.831 0.0 0.0 0.0
12.833 0.0 0.0 0.0
12.836 0.0 0.0 0.0
12.839 0.0 0.0 0.0
12.840 0.0 0.0 0.0
12.842 0.0 0.0 0.0
12.843 0.0 0.0 0.0
12.889 0.0 0.0 0.0
12.892 0.0 0.0 0.0
12.895 0.0 0.0 0.0
13.022 0.0 0.0 0.0
13.024 0.0 0.0 0.0
13.028 0.0 0.0 0.0
13.032 0.0 0.0 0.0
13.033 0.0 0.0 0.0
13.035 0.0 0.0 0.0
13.036 0.0 0.0 0.0
13.078 0.0 0.0 0.0
13.085 0.0 0.0 0.0
13.096 0.0 0.0 0.0
13.168 0.0 0.0 0.0
13.170 0.0 0.0 0.0
13.228 0.0 0.0 0.0
13.231 0.0 0.0 0.0
13.234 0.0 0.0 0.0
13.238 0.0 0.0 0.0
13.239 0.0 0.0 0.0
13.404 0.0 0.0 0.0
13.409 0.0 0.0 0.0
13.411 0.0 0.0 0.0
13.414 0.0 0.0 0.0
13.416 0.0 0.0 0.0
13.419 0.0 0.0 0.0
13.431 0.0 0.0 0.0
13.435 0.0 0.0 0.0
13.437 0.0 0.0 0.0
13.438 0.0 0.0 0.0
13.440 0.0 0.0 0.0
13.577 0.0 0.0 0.0
13.578 0.0 0.0 0.0
13.581 0.0 0.0 0.0
13.583 0.0 0.0 0.0
13.584 0.0 0.0 0.0
13.598 0.0 0.0 0.0
13.599 0.0 0.0 0.0
13.601 0.0 0.0 0.0
13.651 0.0 0.0 0.0
13.654 0.0 0.0 0.0
13.778 0.0 0.0 0.0
13.782 0.0 0.0 0.0
13.782 0.0 0.0 0.0
13.785 0.0 0.0 0.0
13.787 0.0 0.0 0.0
13.791 0.0 0.0 0.0
13.793 0.0 0.0 0.0
13.833 0.0 0.0 0.0
13.836 0.0 0.0 0.0
13.848 0.0 0.0 0.0
13.949 0.0 0.0 0.0
14.003 0.0 0.0 0.0
14.004 0.0 0.0 0.0
14.005 0.0 0.0 0.0
14.007 0.0 0.0 0.0
14.010 0.0 0.0 0.0
14.011 0.0 0.0 0.0
14.013 0.0 0.0 0.0
14.153 0.0 0.0 0.0
14.197 0.0 0.0 0.0
14.201 0.0 0.0 0.0
14.202 0.0 0.0 0.0
14.204 0.0 0.0 0.0
14.206 0.0 0.0 0.0
14.207 0.0 0.0 0.0
14.208 0.0 0.0 0.0
14.211 0.0 0.0 0.0
14.213 0.0 0.0 0.0
14.252 0.0 0.0 0.0
14.253 0.0 0.0 0.0
14.254 0.0 0.0 0.0
14.401 0.0 0.0 0.0
14.403 0.0 0.0 0.0
14.406 0.0 0.0 0.0
14.407 0.0 0.0 0.0
14.409 0.0 0.0 0.0
14.437 0.0 0.0 0.0
14.438 0.0 0.0 0.0
14.558 0.0 0.0 0.0
14.605 0.0 0.0 0.0
14.607 0.0 0.0 0.0
14.608 0.0 0.0 0.0
14.610 0.0 0.0 0.0
14.611 0.0 0.0 0.0
14.612 0.0 0.0 0.0
14.613 0.0 0.0 0.0
14.614 0.0 0.0 0.0
14.615 0.0 0.0 0.0
14.617 0.0 0.0 0.0
14.661 0.0 0.0 0.0
14.662 0.0 0.0 0.0
14.810 0.0 0.0 0.0
14.812 0.0 0.0 0.0
14.813 0.0 0.0 0.0
14.814 0.0 0.0 0.0
14.815 0.0 0.0 0.0
14.869 0.0 0.0 0.0
14.871 0.0 0.0 0.0
14.874 0.0 0.0 0.0
14.877 0.0 0.0 0.0
14.879 0.0 0.0 0.0
14.924 0.0 0.0 0.0
14.925 0.0 0.0 0.0
14.926 0.0 0.0 0.0
15.069 0.0 0.0 0.0
15.073 0.0 0.0 0.0
15.076 0.0 0.0 0.0
15.078 0.0 0.0 0.0
15.080 0.0 0.0 0.0
15.082 0.0 0.0 0.0
15.082 0.0 0.0 0.0
15.084 0.0 0.0 0.0
15.122 0.0 0.0 0.0
15.126 0.0 0.0 0.0
15.172 0.0 0.0 0.0
15.173 0.0 0.0 0.0
15.174 0.0 0.0 0.0
15.278 0.0 0.0 0.0
15.279 0.0 0.0 0.0
15.282 0.0 0.0 0.0
15.283 0.0 0.0 0.0
15.285 0.0 0.0 0.0
15.326 0.0 0.0 0.0
15.330 0.0 0.0 0.0
15.483 0.0 0.0 0.0
15.485 0.0 0.0 0.0
15.487 0.0 0.0 0.0
15.488 0.0 0.0 0.0
15.489 0.0 0.0 0.0
15.491 0.0 0.0 0.0
15.494 0.0 0.0 0.0
15.497 0.0 0.0 0.0
15.590 0.0 0.0 0.0
15.590 0.0 0.0 0.0
15.636 0.0 0.0 0.0
15.637 0.0 0.0 0.0
15.638 0.0 0.0 0.0
15.640 0.0 0.0 0.0
15.642 0.0 0.0 0.0
15.643 0.0 0.0 0.0
15.836 0.0 0.0 0.0
15.840 0.0 0.0 0.0
15.843 0.0 0.0 0.0
15.844 0.0 0.0 0.0
15.848 0.0 0.0 0.0
15.850 0.0 0.0 0.0
15.851 0.0 0.0 0.0
15.852 0.0 0.0 0.0
15.892 0.0 0.0 0.0
15.893 0.0 0.0 0.0
15.895 0.0 0.0 0.0
15.896 0.0 0.0 0.0
15.899 0.0 0.0 0.0
15.990 0.0 0.0 0.0
15.992 0.0 0.0 0.0
15.999 0.0 0.0 0.0
16.045 0.0 0.0 0.0
16.047 0.0 0.0 0.0
16.095 0.0 0.0 0.0
16.096 0.0 0.0 0.0
16.097 0.0 0.0 0.0
16.099 0.0 0.0 0.0
16.101 0.0 0.0 0.0
16.197 0.0 0.0 0.0
16.201 0.0 0.0 0.0
16.241 0.0 0.0 0.0
16.246 0.0 0.0 0.0
16.247 0.0 0.0 0.0
16.249 0.0 0.0 0.0
16.252 0.0 0.0 0.0
16.299 0.0 0.0 0.0
16.302 0.0 0.0 0.0
16.303 0.0 0.0 0.0
16.443 0.0 0.0 0.0
16.446 0.0 0.0 0.0
16.449 0.0 0.0 0.0
16.450 0.0 0.0 0.0
16.453 0.0 0.0 0.0
16.454 0.0 0.0 0.0
16.455 0.0 0.0 0.0
16.455 0.0 0.0 0.0
16.496 0.0 0.0 0.0
16.500 0.0 0.0 0.0
16.546 0.0 0.0 0.0
16.547 0.0 0.0 0.0
16.710 0.0 0.0 0.0
16.714 0.0 0.0 0.0
16.717 0.0 0.0 0.0
16.720 0.0 0.0 0.0
16.720 0.0 0.0 0.0
16.723 0.0 0.0 0.0
16.724 0.0 0.0 0.0
16.724 0.0 0.0 0.0
16.770 0.0 0.0 0.0
16.771 0.0 0.0 0.0
16.773 0.0 0.0 0.0
16.917 0.0 0.0 0.0
16.919 0.0 0.0 0.0
16.922 0.0 0.0 0.0
16.926 0.0 0.0 0.0
16.928 0.0 0.0 0.0
16.931 0.0 0.0 0.0
16.933 0.0 0.0 0.0
16.934 0.0 0.0 0.0
16.978 0.0 0.0 0.0
16.981 0.0 0.0 0.0
16.982 0.0 0.0 0.0
17.131 0.0 0.0 0.0
17.133 0.0 0.0 0.0
17.135 0.0 0.0 0.0
17.136 0.0 0.0 0.0
17.138 0.0 0.0 0.0
17.140 0.0 0.0 0.0
17.143 0.0 0.0 0.0
17.221 0.0 0.0 0.0
17.223 0.0 0.0 0.0
17.224 0.0 0.0 0.0
17.227 0.0 0.0 0.0
17.230 0.0 0.0 0.0
17.324 0.0 0.0 0.0
17.328 0.0 0.0 0.0
17.330 0.0 0.0 0.0
17.331 0.0 0.0 0.0
17.334 0.0 0.0 0.0
17.376 0.0 0.0 0.0
17.377 0.0 0.0 0.0
17.379 0.0 0.0 0.0
17.544 0.0 0.0 0.0
17.546 0.0 0.0 0.0
