Timestamp,RPM1,RPM2,RPM3,BNO055_Heading_Deg,BNO055_Heading_Rad,Is_Using_BNO055,Theta_For_Kinematics_Rad,Theta_For_Kinematics_Deg,Velocity_X,Velocity_Y,Angular_Velocity,Position_X,Position_Y,Theta_Rad,Theta_Deg,Delta_Time
2025-04-04 22:09:57.411,48.4,-31.02,-16.29,10.5,0.1832595714594046,True,0.1832595714594046,10.5,-0.029139179354900936,0.15046276374188114,0.007397571813378484,-0.10808605455897397,1.137848186987164,0.1832595714594046,10.5,0.02
2025-04-04 22:09:57.521,49.19,-32.6,-16.52,10.5,0.1832595714594046,True,0.1832595714594046,10.5,-0.02812539322930216,0.1546544841792381,0.0004750734192077533,-0.10864856242356001,1.1409412766707487,0.1832595714594046,10.5,0.02
2025-04-04 22:09:57.521,49.19,-32.6,-16.52,10.5,0.1832595714594046,True,0.1832595714594046,10.5,-0.02812539322930216,0.1546544841792381,0.0004750734192077533,-0.10921107028814606,1.1440343663543335,0.1832595714594046,10.5,0.02
2025-04-04 22:09:57.522,49.19,-32.6,-16.52,10.5,0.1832595714594046,True,0.1832595714594046,10.5,-0.02812539322930216,0.1546544841792381,0.0004750734192077533,-0.1097735781527321,1.1471274560379183,0.1832595714594046,10.5,0.02
2025-04-04 22:09:57.522,49.19,-32.6,-16.52,10.625,0.18544123302439752,True,0.18544123302439752,10.625,-0.02879993084257652,0.154530292190599,0.0004750734192077533,-0.11034957676958364,1.1502180618817304,0.18544123302439752,10.625,0.02
2025-04-04 22:09:57.522,49.19,-32.6,-16.52,10.625,0.18544123302439752,True,0.18544123302439752,10.625,-0.02879993084257652,0.154530292190599,0.0004750734192077533,-0.11092557538643517,1.1533086677255424,0.18544123302439752,10.625,0.02
2025-04-04 22:09:57.522,49.19,-32.6,-16.52,10.625,0.18544123302439752,True,0.18544123302439752,10.625,-0.02879993084257652,0.154530292190599,0.0004750734192077533,-0.11150157400328671,1.1563992735693545,0.18544123302439752,10.625,0.02
2025-04-04 22:09:57.574,48.79,-32.4,-16.24,10.625,0.18544123302439752,True,0.18544123302439752,10.625,-0.02817887621064169,0.15333360804250862,0.0010180144697309714,-0.11206515152749955,1.1594659457302046,0.18544123302439752,10.625,0.02
2025-04-04 22:09:57.574,48.79,-32.4,-16.24,10.625,0.18544123302439752,True,0.18544123302439752,10.625,-0.02817887621064169,0.15333360804250862,0.0010180144697309714,-0.11262872905171238,1.1625326178910547,0.18544123302439752,10.625,0.02
2025-04-04 22:09:57.574,48.79,-32.4,-16.24,10.75,0.18762289458939044,True,0.18762289458939044,10.75,-0.028847649923685218,0.15320919526486926,0.0010180144697309714,-0.11320568205018608,1.165596801796352,0.18762289458939044,10.75,0.02
2025-04-04 22:09:57.625,48.44,-32.09,-16.16,10.75,0.18762289458939044,True,0.18762289458939044,10.75,-0.028817454692160682,0.15199427974703247,0.001289484994992543,-0.1137820311440293,1.1686366873912928,0.18762289458939044,10.75,0.02
2025-04-04 22:09:57.625,48.44,-32.09,-16.16,10.75,0.18762289458939044,True,0.18762289458939044,10.75,-0.028817454692160682,0.15199427974703247,0.001289484994992543,-0.11435838023787251,1.1716765729862335,0.18762289458939044,10.75,0.02
2025-04-04 22:09:57.679,48.73,-31.96,-16.31,10.75,0.18762289458939044,True,0.18762289458939044,10.75,-0.029520259626560304,0.15239274563253455,0.0031219110405083534,-0.11494878543040371,1.1747244278988842,0.18762289458939044,10.75,0.02
2025-04-04 22:09:57.680,48.73,-31.96,-16.31,10.75,0.18762289458939044,True,0.18762289458939044,10.75,-0.029520259626560304,0.15239274563253455,0.0031219110405083534,-0.11553919062293491,1.177772282811535,0.18762289458939044,10.75,0.02
2025-04-04 22:09:57.680,48.73,-31.96,-16.31,10.875,0.18980455615438332,True,0.18980455615438332,10.875,-0.03018491529691138,0.1522624889405141,0.0031219110405083534,-0.11614288892887314,1.1808175325903452,0.18980455615438332,10.875,0.02
2025-04-04 22:09:57.739,48.7,-31.87,-16.34,10.875,0.18980455615438332,True,0.18980455615438332,10.875,-0.030340510577154072,0.15206511726845054,0.0033255139344544656,-0.11674969914041623,1.1838588349357142,0.18980455615438332,10.875,0.02
2025-04-04 22:09:57.739,48.7,-31.87,-16.34,10.875,0.18980455615438332,True,0.18980455615438332,10.875,-0.030340510577154072,0.15206511726845054,0.0033255139344544656,-0.11735650935195932,1.1869001372810832,0.18980455615438332,10.875,0.02
2025-04-04 22:09:57.866,48.42,-31.84,-16.17,10.875,0.18980455615438332,True,0.18980455615438332,10.875,-0.02980974059318008,0.15142000183882545,0.0027825728839313223,-0.11795270416382292,1.1899285373178596,0.18980455615438332,10.875,0.02
2025-04-04 22:09:57.866,48.42,-31.84,-16.17,10.875,0.18980455615438332,True,0.18980455615438332,10.875,-0.02980974059318008,0.15142000183882545,0.0027825728839313223,-0.11854889897568652,1.192956937354636,0.18980455615438332,10.875,0.02
2025-04-04 22:09:57.866,48.42,-31.84,-16.17,11.0,0.19198621771937624,True,0.19198621771937624,11.0,-0.030470149125854242,0.15128849131163544,0.0027825728839313223,-0.11915830195820361,1.1959827071808689,0.19198621771937624,11.0,0.02
2025-04-04 22:09:57.867,48.42,-31.84,-16.17,11.0,0.19198621771937624,True,0.19198621771937624,11.0,-0.030470149125854242,0.15128849131163544,0.0027825728839313223,-0.1197677049407207,1.1990084770071017,0.19198621771937624,11.0,0.02
2025-04-04 22:09:57.867,48.42,-31.84,-16.17,11.0,0.19198621771937624,True,0.19198621771937624,11.0,-0.030470149125854242,0.15128849131163544,0.0027825728839313223,-0.12037710792323779,1.2020342468333345,0.19198621771937624,11.0,0.02
